,input,label
9642," She was a singer in the recordings by Nikolaus Harnoncourt which began historically informed performances, such as Monteverdi's operas and works by Johann Sebastian Bach.Nikolaus Harnoncourt (Johann Nikolaus Graf [Count] de la Fontaine und d’Harnoncourt-Unverzagt; 6 December 1929 – 5 March 2016) was an Austrian conductor, particularly known for his historically informed performances of music from the Classical era and earlier.",supported
9643," They began with ""The Hunchback of Notre Dame"" and ""The Phantom of the Opera"", both silent films starring Lon Chaney.Leonidas Frank ""Lon"" Chaney (April 1, 1883 – August 26, 1930) was an American stage and film actor, make-up artist, director and screenwriter.",supported
9644,"ROPS (Runway Overrun Prevention System) is a technology used in the Airbus A350 XWB aircraft, which is designed to prevent the overshooting of the runway as the plane is landing. The A350 is the first Airbus aircraft with both fuselage and wing structures made primarily of carbon-fibre-reinforced polymer.",supported
9645," It was created by Ray McKinnon and is the first original series from SundanceTV.Raymond ""Ray"" Wilkes McKinnon (born November 15, 1957) is an American actor, screenwriter, film director and producer.",supported
9646,"Rath Melsigi the monastery in Ireland during the 7th century where Saint Egelbert, an Anglo Saxon was educated. Among those known to have studied there were Willibrord, Swithbert, and Egbert (639-729), who organised the mission to Frisia.Willibrord (Latin: ""Villibrordus"" ; 658 – 7 November AD 739) was a Northumbrian missionary saint, known as the ""Apostle to the Frisians"" in the modern Netherlands.",supported
9647," However, on the morning of April 17, Bijli weakened to a deep depression due to land interaction, before making landfall just south of Chittagong. The city is located on the banks of the Karnaphuli River between the Chittagong Hill Tracts and the Bay of Bengal.",supported
9648,"Tansy (""Tanacetum vulgare"") is a perennial, herbaceous flowering plant of the aster family, native to temperate Europe and Asia.Eustoma, commonly known as lisianthus or prairie gentian, is a small genus in the gentian family.",supported
9649,"Dalton (named after John Dalton) is an ab initio quantum chemistry computer program.John Dalton FRS ( ; 6 September 1766 – 27 July 1844) was an English chemist, physicist, and meteorologist.",supported
9650,"Lodewijk van den Berg (] ; born March 24, 1932) is a Dutch American chemical engineer, specializing in crystal growth, who flew on a 1985 Space Shuttle ""Challenger"" mission as a Payload Specialist.Piers John Sellers OBE (11 April 1955 – 23 December 2016) was a British-American meteorologist, NASA astronaut and Director of the Earth Science Division at NASA/GSFC. He was a veteran of three space shuttle missions.",supported
9651, Circular stone hearths and calcified dung remains of domesticated sheep as well as stone adzes and pottery art (painted stones) were excavated indicating that humans lived at the site and kept animals.The adze ( ; alternative spelling: adz) is a cutting tool shaped somewhat like an axe that dates back to the stone age.,supported
9652,"Botou () is a county-level city in Hebei province, People's Republic of China, under the jurisdiction of Cangzhou prefecture-level city.Nanhai District, is a district of Foshan, Guangdong, China.",supported
9653,"Sir John Major, {'1': "", '2': "", '3': "", '4': ""} (born 29 March 1943) is a British politician who was Prime Minister of the United Kingdom and Leader of the Conservative Party from 1990 to 1997. Since Margaret Thatcher's death in 2013, he is the oldest living former Prime Minister. All four of her successors as Prime Minister paid homage at the funeral.",supported
9654,"The Victoria's Secret Fashion Show is an annual fashion show sponsored by Victoria's Secret, a brand of lingerie and sleepwear. The show features some of the world's leading fashion models, such as current Victoria's Secret Angels Heidi Klum, Alessandra Ambrosio, Miranda Kerr, Doutzen Kroes, Behati Prinsloo, Candice Swanepoel, Rosie Huntington-Whiteley, Erin Heatherton, and Lindsay Ellingson. Adriana Lima was absent this year due to her pregnancy.Behati Prinsloo ( ; ] ; born 16 May 1989) is a Namibian model. In 2008, she became the first Victoria's Secret PINK contract model, and moved on to become a Victoria's Secret Angel in 2009.",supported
9655," A part of the Fremont Street Experience, it is the oldest and smallest hotel (106 rooms) on the Fremont Street Experience.Fremont Street is a street in Las Vegas, Nevada, and is the second most famous street in the Las Vegas Valley after the Las Vegas Strip.",supported
9656,"Bill DeLoach (born June 19, 1951 in Baltimore, Maryland), is a singer, keyboardist, guitarist, composer, vocal arranger, musical director, and music producer, who was a member of The Four Seasons and the musical director for entertainer Danny Gans.Danny Davies Gans (October 25, 1956 – May 1, 2009) was an American singer, comedian and vocal impressionist.",supported
9657, It consists of three species native to California and Baja California:Luculia is a genus of flowering plants in the Rubiaceae family. It was described by Robert Sweet in 1826 and is currently found from the Himalayas to southern China.,supported
9658,"Ali G Indahouse is a 2002 British comedy film directed by Mark Mylod and starring the fictional character Ali G, who is written and performed by comedian Sacha Baron Cohen. Like his idol Peter Sellers, he uses a variety of accents and guises for his characters.",supported
9659," She has had English-speaking roles in the Wachowski films ""Cloud Atlas"" (2012) and ""Jupiter Ascending"" (2015), and the TV series ""Sense8"" (2015-present).Sense8 (a play on the word ""sensate"" ) is an American science fiction drama web television series created by Lana and Lilly Wachowski and J. Michael Straczynski for Netflix.",supported
9660," A central role is developing by Nina Offenböck, the gorgeous Swedish actress, as Gloria.Paul Balthazar Getty ( ; born January 22, 1975) is an American actor, member of the band Ringside, the producer-half of rap duo The Wow, and a member of the Getty family.",supported
9661," And recently played the starring role in the Venezuelan Film ""Las Caras del Diablo"" She is best known for her role as Nora Martinez in ""The Strain"", Nadia Santos in the television drama ""Alias"", as Christina Kahlo in ""Frida"", and as Carmen in ""The Twilight Saga"".",supported
9662,"Council Rock is located on Lake Avenue, a hundred yards south of West Main Street in Oyster Bay, New York. It was a Matinecock meeting ground and the location of a sacred council fire.Metoac was a term erroneously used to describe Native Americans on Long Island in New York state, in the belief that various bands on the island comprised distinct tribes.",supported
9663," It was later decided that the lobster would be shipped back to Boston to be rehabilitated, but upon arrival to Logan International Airport, Big Jake was dying.Logan International Airport (IATA: BOS, ICAO: KBOS, FAA LID: BOS) , officially known as General Edward Lawrence Logan International Airport, is an international airport located in the East Boston neighborhood of Boston, Massachusetts, United States (and partly in the town of Winthrop, Massachusetts).",supported
9664,"Freya or ""UC1 Freya"" (in Danish: ""Freja"") was the first private Danish submarine, and thus first amateur electric sub in Denmark. It was built by Peter Madsen and Claus Nørregaard in 2001-2002, as a demonstrator to try submarine technology.Peter Langkjær Madsen (] ; born 12 January 1971) is a Danish aerospace engineering enthusiast, ""art engineer"", submarine builder, entrepreneur, co-founder of the non-profit organization Copenhagen Suborbitals, and founder and CEO of RML Spacelab ApS.",supported
9665," In 2011, Joab successfully auditioned for the recurring role of Ajay Kapoor in the soap opera ""Neighbours"".Lion is a 2016 biographical film directed by Garth Davis (in his feature debut) and written by Luke Davies, based on the non-fiction book ""A Long Way Home"" by Saroo Brierley with Larry Buttrose.",supported
9666,"A Mimosa is a cocktail composed of equal parts champagne (or other sparkling wine) and chilled citrus juice, usually orange juice unless otherwise specified (e.g., a grapefruit juice mimosa).The Bronx Cocktail is essentially a Perfect Martini with orange juice added.",supported
9667," Set in the seventies and the present day, it tells a love story over two generations, with Jang Keun-suk and Im Yoon-ah playing dual roles.Im Yoon-ah (Hangul: 임윤아 ; born May 30, 1990), better known by the mononym Yoona, is a South Korean singer and actress.",supported
9668," It is located entirely in Washington and runs from SR 17 to SR 105. The population was 1,527 at the 2010 United States Census.",supported
9669,"The 1955 Scottish League Cup Final was played on 22 October 1955, at Hampden Park in Glasgow and was the final of the 10th Scottish League Cup competition.Hampden Park (often referred to as Hampden) is a football stadium in the Mount Florida area of Glasgow, Scotland.",supported
9670,"The Man is a graphic novella for children, written and illustrated by Raymond Briggs and published by Julia MacRae Books in 1992.Raymond Redvers Briggs, CBE (born 18 January 1934) is an English illustrator, cartoonist, graphic novelist and author who has achieved critical and popular success among adults and children.",supported
9671," Many of the musicians appearing on it also appeared on his 1972 album ""Harvest"", and it is considered by many to be like a ""sequel"" to ""Harvest"". It topped the ""Billboard"" 200 album chart for two weeks, and spawned two hit singles, ""Old Man"", which peaked at #31 on the ""Billboard"" Hot 100, and ""Heart of Gold"", which reached #1.",supported
9672," She made her debut in the thirty-two point loss to the Western Bulldogs at VU Whitten Oval in the opening round of the 2017 season.Whitten Oval (currently also known as Victoria University Whitten Oval) is a stadium in the inner-western suburbs of Melbourne, Victoria, Australia, located at 417 Barkly Street, Footscray.",supported
9673,"""Death in Bloom"" is the seventeenth episode of the second season of the American animated television series ""Adventure Time"". The episode guest stars Miguel Ferrer as Death; Ferrer would later reprise his role in the fourth season episode ""Sons of Mars"".The second season of ""Adventure Time"", an American animated television series created by Pendleton Ward, premiered on Cartoon Network on October 11, 2010 and concluded on May 2, 2011. The season follows the adventures of Finn, a human boy, and his best friend and adoptive brother Jake, a dog with magical powers to change shape and size at will.",supported
9674,The Row is an American luxury fashion design house founded in 2006 by Ashley Olsen and Mary-Kate Olsen. She is the older sister of actress Elizabeth Olsen.,supported
9675,"Ercilla is a genus of plants in the Phytolaccaceae family containing two species, ""Ercilla spicata"" and ""Ercila syncarpellata"".Hoodia (known locally as ""ghaap"" or ""bobbejaanghaap"") is a genus of flowering plants in the family Apocynaceae, under the subfamily Asclepiadoideae, native to Southern Africa.",supported
9676,"""The Dark Phoenix Saga"" is an extended X-Men storyline in the fictional Marvel Comics Universe , focusing on Jean Grey and the Phoenix Force. It was written by Chris Claremont with art by Dave Cockrum and John Byrne.The Phoenix Force is a fictional entity appearing in American comic books published by Marvel Comics.",supported
9677,"Alamosa photovoltaic power plant, is an 8.22 MWp photovoltaic power plant located in San Luis Valley, Colorado, USA. The power plant was developed by SunEdison, sells all output to Xcel Energy, and was completed in December 2007.Xcel Energy Inc. is a utility holding company based in Minneapolis, Minnesota, serving more than 3.3 million electric customers and 1.8 million natural gas customers in Minnesota, Michigan, Wisconsin, North Dakota, South Dakota, Colorado, Texas and New Mexico.",supported
9678,"The MERSI protocol is a cache coherency and memory coherence protocol used by the PowerPC G4.PowerPC G4 is a designation used by Apple Computer and Eyetech to describe a ""fourth generation"" of 32-bit PowerPC microprocessors. Apple has applied this name to various (though closely related) processor models from Freescale, a former part of Motorola.",supported
9679,"Ludwig Mactarian (1908–1955; sometimes spelled 'MacTarian') was an American painter, muralist, and illustrator.Ara Dinkjian (Armenian: Արա Տինքճեան ; born 1958) is an Armenian-American musician. Dinkjian is considered one of the top oud players in the world, his compositions have been recorded in thirteen different languages, which include the multi-platinum hit ""Dinata"", it was performed in the closing ceremonies of the 2004 Olympic Games in Athens.",supported
9680," It is the sister company of Wellcome.Wellcome (; Cantonese: ""Wai Hong"" in Hong Kong; in Taiwan) is a supermarket chain owned by Jardine Matheson Holdings via its Dairy Farm International Holdings subsidiary.",supported
9681," Animation for the Cartoon Network series ""Be Cool, Scooby-Doo!Be Cool, Scooby-Doo!",supported
9682,"Hana Hayes (born March 29, 1999) is an American actress known for her role as Lizzie Sanderson in ""The Grinder"" and Sarah in the video game ""The Last of Us"".The Last of Us is an action-adventure survival horror video game developed by Naughty Dog and published by Sony Computer Entertainment.",supported
9683," The episode was written and storyboarded by Adam Muto and Rebecca Sugar, from a story by Mark Banker, Patrick McHale, Kent Osborne, and Pendleton Ward.Rebecca Sugar (born July 9, 1987) is an American animator, director, screenwriter, producer, and songwriter.",supported
9684,"Charlène G. von Saher (born 4 December 1974) is a British former competitive figure skater. The daughter of a West German skater, von Saher spent most of her life in Greenwich, Connecticut and trained alongside Nancy Kerrigan under coaches Evy Scotvold and Mary Scotvold.Nancy Ann Kerrigan (born October 13, 1969) is an American former figure skater. She won bronze medals at the 1991 World Championships and 1992 Winter Olympics, and a silver medal at the 1992 World Championships, before becoming the 1993 US National Champion.",supported
9685,"Levon Mkrtchyan (Armenian: Լևոն Մկրտչյան ; Russian: Левон Гайкович Мкртчян ; born February 25, 1953 in Leninakan (now Gyumri) is an Armenian director known for his documentaries, ""Davit Anhaght,"" ""Charentz: Known and Unknown Sides"", ""Jean Garzu"", ""Mesrop Mashtots"", ""My Komitas"", ""And There Was Light"", ""The Manuscript of Independence"" which was dedicated to the 10th anniversary of independence of Armenia (1991–2001), and many more. He is an award-winning director who has received the highest award of the Soviet Union, the Lenin award (the Armenian Academy Award).A.I. "" Buzz"" Bezzerides (August 9, 1908 – January 1, 2007) was an American novelist and screenwriter, best known for writing films noir and action motion pictures, especially several of Warners' ""social conscience"" films of the 1940s.",supported
9686," He also played starring roles in ""The Fantasticks"" as Matt, ""Brooklyn Crush"" as Christian Mohammed Schwartzelberg, and in ""Jersey Shoresical"" as The Situation, Off-Broadway.Michael Paul Sorrentino (born July 4, 1982), also known as The Situation, is an American television personality. He appeared on the MTV reality show ""Jersey Shore"" in all six seasons from December 2009 through its final episode in December 2012.",supported
9687," Guest judges included: Heidi Klum, Neil Patrick Harris, Macklemore, Jaimie Alexander, Zoey Deutch, Zendaya, Georgina Chapman, Sarah Hyland, Trina Turk, and Wendy Partridge.Zendaya's music career began in 2011 when she released the single ""Swag It Out"", followed by the single ""Watch Me"" (with Bella Thorne); the former was released by an independent record label.",supported
9688,"Maurice Ward was an English inventor best known for his invention of Starlite, a thermal shielding material. The name Starlite was coined by Ward's granddaughter Kimberly.",supported
9689,"Charles de Lint (born December 22, 1951) is a Canadian writer of Dutch origins.Nelson Richard DeMille (born August 23, 1943) is an American author of action adventure and suspense novels. His novels include ""Plum Island"", ""The Charm School"", and ""The Gold Coast"".",supported
9690," It was hosted by Nina Eichinger and Rolando Villazón and organised by The German Music Industry Association.Rolando Villazón Mauleón (born February 22, 1972) is a French/Mexican tenor. He now lives in France, and in 2007 he became a French citizen.",supported
9691," Candido of the Immaculate, C.P., a Master Exorcist, spiritual director and confessor.In some religions, an exorcist is a person who is believed to be able to cast out the devil or other demons.",supported
9692," He was a contemporary of Henri Matisse, Georges Rouault, Albert Marquet, Henri Evenepoel and Léon Printemps.Georges Henri Rouault (] ; 27 May 1871 – 13 February 1958) was a French painter, draughtsman, and printer, whose work is often associated with Fauvism and Expressionism.",supported
9693,"The Prestige is a 2006 British-American mystery thriller film directed by Christopher Nolan, from a screenplay adapted by Nolan and his brother Jonathan from Christopher Priest's 1995 novel of the same name.Batman Begins is a 2005 superhero film based on the DC Comics character Batman, co-written and directed by Christopher Nolan and starring Christian Bale, Michael Caine, Liam Neeson, Katie Holmes, Gary Oldman, Cillian Murphy, Tom Wilkinson, Rutger Hauer, Ken Watanabe and Morgan Freeman.",supported
9694,"WKYI-CD, virtual and UHF digital channel 24, is an independent station in Louisville, Kentucky, United States. Louisville is the historical seat and, since 2003, the nominal seat of Jefferson County.",supported
9695,"Cell were a New York-based band often tagged with the label of Grunge given the time frame of their existence, though college rock or alternative is arguably a more apt description. Championed by Sonic Youth's Thurston Moore, they released a 7 inch on his Ecstatic Peace label, and later signing to Geffen.Kaiser Chiefs are an English indie rock band from Leeds who formed in 2000 as Parva, releasing one studio album, ""22"", in 2003, before renaming and establishing themselves in their current name that same year.",supported
9696,"Upwords (also branded as Scrabble Upwords in the United States and Canada, and Topwords Crucimaster, Betutorony, Palabras Arriba, Stapelwoord in other countries) is a board game invented by Elliot Rudell and originally published by the Milton Bradley Company, now a division of Hasbro.Ghettopoly is a parody of ""Monopoly"" released in 2003.",supported
9697," He also starred in the films ""Dawn of the Dead"" (2004), ""Transamerica"" (2005), ""It's a Boy Girl Thing"" (2006), ""The Jane Austen Book Club"" (2007), ""Fifty Dead Men Walking"" (2008), and ""Frozen"" (2010).Fifty Dead Men Walking is a 2008 English-language crime thriller film written and directed by Kari Skogland.",supported
9698,"Tourbillon are shops owned by The Swatch Group. Mainly based in Switzerland, they sell high range manufactured watches and jewellery.Swatch is a Swiss watchmaker founded in 1983 by Nicolas Hayek, and is subsidiary of The Swatch Group.",supported
9699,"""I Miss You"" is a song by Björk, the sixth and final single release from her 1995 album ""Post"". It is amongst her least-well performing singles in the UK, but it hit #1 on the U.S. ""Billboard"" Hot Dance Club Play.Post is the second solo studio album by Icelandic musician Björk. The album was released in June 1995 through One Little Indian in the United Kingdom and Elektra Records in the United States.",supported
9700,"Francis Brian ""Fran"" O'Hanlon (born August 24, 1948) is an American college basketball coach and the current head men's basketball coach at Lafayette College. Born in Philadelphia, Pennsylvania, O'Hanlon played college basketball at Villanova University, from where he graduated in 1970.Lafayette College is a private liberal arts college based in Easton, Pennsylvania, with a campus in New York City, NY. The school, founded in 1826 by James Madison Porter, son of General Andrew Porter of Norristown, and the citizens of Easton, first began holding classes in 1832.",supported
9701,"Michael is a 1996 American fantasy film directed by Nora Ephron. The cast includes Andie MacDowell, William Hurt, Bob Hoskins, Joey Lauren Adams and Robert Pastorelli as people who cross Michael's path.Robert Joseph Pastorelli (June 21, 1954 – March 8, 2004) was an American actor.",supported
9702,"Fade to Black is a 2008 album by Tommy Cash.Tommy Cash, (born April 5, 1940), is an American country singer-songwriter and the younger brother of Johnny Cash.",supported
9703," Built in 1946, the house was American architect Philip Johnson's first residential commission, and is a stylistic precursor to Johnson's better-known 1949 Glass House in New Canaan, Connecticut.The Glass House or Johnson house, is a historic house museum on Ponus Ridge Road in New Canaan, Connecticut.",supported
9704," They formed their band in the spring of 2000, playing on vintage Casio keyboards purchased at garage sales.Casio Computer Co., Ltd. (カシオ計算機株式会社 , Kashio Keisanki Kabushiki-gaisha ) is a Japanese multinational consumer electronics and commercial electronics manufacturing company headquartered in Shibuya, Tokyo, Japan.",supported
9705," It premiered on March 3, 2012, and is produced by Warner Bros. The series was produced by Warner Bros.",supported
9706," Founded in 1870 as a land-grant university and ninth university in Ohio with the Morrill Act of 1862, the university was originally known as the Ohio Agricultural and Mechanical College (Mech). It is considered a large institution with approximately 18,500 undergraduate and 4,500 graduate students. UD is a privately governed university which receives public funding for being a land-grant, sea-grant, space-grant and urban-grant state-supported research institution.",supported
9707,"Land of the Pharaohs is a 1955 American epic film in Cinemascope and WarnerColor from Warner Bros., produced and directed by Howard Hawks, that stars Jack Hawkins as Pharaoh Khufu (also known as Cheops) and Joan Collins as his second wife Nellifer.Dame Joan Henrietta Collins, DBE (born 23 May 1933) is an English actress, author and columnist.",supported
9708,"The Winter Line was a series of German and Italian military fortifications in Italy, constructed during World War II by Organisation Todt and commanded by Albert Kesselring.Albert Kesselring (30 November 1885 – 16 July 1960) was a German ""Luftwaffe Generalfeldmarschall"" during World War II.",supported
9709,"""Judge, Jury, Executioner"" is the eleventh episode of the second season and 17th episode overall of the post-apocalyptic horror television series ""The Walking Dead"". Meanwhile, Carl Grimes (Chandler Riggs) behaves recklessly and carelessly, going as far as to steal Daryl Dixon (Norman Reedus)'s gun and harass a walker, which will ultimately initiate grave consequences for the group.Chandler Riggs (born June 27, 1999) is an American actor, known for his role as Carl Grimes on ""The Walking Dead"", an AMC television horror drama series (2010–present).",supported
9710,"The Baile de la Conquista or Dance of the Conquest is a traditional folkloric dance from Guatemala. Although the dance is more closely associated with Guatemalan traditions, it has been performed in early colonial regions of Latin America at the urging of Catholic friars and priests, as a method of converting various native populations and African slaves to Christianity.Africa is the world's second-largest and second-most-populous continent (the first being Asia). The continent is surrounded by the Mediterranean Sea to the north, both the Suez Canal and the Red Sea along the Sinai Peninsula to the northeast, the Indian Ocean to the southeast and the Atlantic Ocean to the west.",supported
9711," The men's competition was won by Rich Froning Jr., the women's by Samantha Briggs, and the Affiliate Cup by Hacks Pack UTE.Samantha ""Sam"" Briggs (born 14 March 1982) is a CrossFit athlete best known for winning the CrossFit Games in 2013.",supported
9712,"The Merrill Shell Bank Light was a screw-pile lighthouse which once stood on its eponymous shoal in the Mississippi Sound, west of Cat Island and south of Pass Christian, Mississippi. The population was 4,613 at the 2010 census.",supported
9713,"The 1962 United States Senate election in New York was held on November 6, 1962. Incumbent Republican U.S. Senator Jacob Javits won against Democratic challenger James B. Donovan.James Britt Donovan (February 29, 1916 – January 19, 1970) was an American lawyer, United States Navy officer in the Office of Scientific Research and Development and the Office of Strategic Services, ultimately becoming General Counsel of the OSS (the predecessor of the CIA), and international diplomatic negotiator.",supported
9714,"Uksuum Cauyai: Drums of Winter, also referred to only as ""Drums of Winter,"" is an 1988 ethnographic documentary on the culture of the Yup'ik people in Emmonak, a village on the shore of the Bering Sea.The Yup'ik or Yupiaq (sg & pl) and Yupiit or Yupiat (pl), also Central Alaskan Yup'ik, Central Yup'ik, Alaskan Yup'ik (own name ""Yup'ik"" ""Yupiik"" ""Yupiit"" ), are an Eskimo people of western and southwestern Alaska ranging from southern Norton Sound southwards along the coast of the Bering Sea on the Yukon-Kuskokwim Delta (including living on Nelson and Nunivak Islands) and along the northern coast of Bristol Bay as far east as Nushagak Bay and the northern Alaska Peninsula at Naknek River and Egegik Bay.",supported
9715,"WEC 38: Varner vs. Cerrone was a mixed martial arts event held by World Extreme Cagefighting on January 25, 2009. In the main event, WEC Lightweight Champion Jamie Varner defended his title against undefeated top contender Donald Cerrone. He is also known as the ""busiest"" fighter in the UFC, due to consistently having at least four fights per year since 2013.",supported
9716,"The Ohio Collaborative is a twelve person panel in Ohio that establishes statewide standards for law enforcement agencies. The result of recommendations from a task force created by Ohio Governor John Kasich, the Ohio Collaborative is co-chaired by Director of Public Safety John Born and former Ohio Senator Nina Turner.John Richard Kasich ( ; born May 13, 1952) is an American politician, former television host, and the 69th and current Governor of Ohio. His second term ends on January 14, 2019; he cannot stand for reelection due to term limits.",supported
9717," In a 17 November 2008 article from the British newspaper ""The Times"", he was named ""one of the world's leading rocket scientists"", by the Royal Air Force Wing Commander Andy Green.Wing Commander Andy D. Green OBE (born 30 July 1962) is a British Royal Air Force fighter pilot and World Land Speed Record holder.",supported
9718," A former officer in the Coldstream Guards, he was Lord Lieutenant of Cornwall from 1977 to 1994.The Coldstream Guards (COLDM GDS) is a part of the Guards Division, Foot Guards regiments of the British Army.",supported
9719,"Timothy Gerard Grunhard (born May 17, 1968) is a former American football center in the National Football League (NFL).The Kansas Jayhawks, commonly referred to as KU or Kansas, are the athletic teams that represent the University of Kansas.",supported
9720,"Matthew ""Matt"" Wilson (born 1 October 1977 in Melbourne, Victoria) is a retired professional Australian road racing cyclist, who competed as a professional between 2001 and 2012.Melbourne ( ) is the capital and most populous city of the Australian state of Victoria, and the second-most populous city in Australia and Oceania.",supported
9721,There's Nothing Like This is the debut album by British neo-soul singer Omar.Neo soul is a genre of popular music.,supported
9722,"Fake Problems is a four-piece indie rock from Naples, Florida.Monoral is a Japanese alternative rock band signed to Sony Music Japan.",supported
9723,"""So Far..."" is a song by American hip hop recording artist Eminem, taken from his eighth studio album ""The Marshall Mathers LP 2"" (2013).""The Real Slim Shady"" is a song by American rapper Eminem from his third album ""The Marshall Mathers LP"" (2000).",supported
9724," Called ""the certifiably badass bookbinders from the prairies of Kansas"" by ""Fast Company"" magazine, The press has released titles that have made the best-seller lists of various independent bookstores, including Powell's Books' #1 best-selling small press title of 2013, 2014, and 2015 ""The Do-It-Yourself Guide to Fighting the Big Motherf*ckin' Sad"").Powell's Books is a chain of bookstores in Portland, Oregon, and its surrounding metropolitan area.",supported
9725," Later in his career he worked on Fritz the Cat and ""The Lord of the Rings"".Fritz the Cat is a comic strip created by Robert Crumb.",supported
9726," The Empire Award for Best Supporting Actor is one of two ongoing awards which were first introduced at the 19th Empire Awards ceremony in 2014 (along with Best Supporting Actress) with Michael Fassbender receiving the award for his role in ""12 Years a Slave"".12 Years a Slave is a 2013 period drama film and an adaptation of the 1853 slave narrative memoir ""Twelve Years a Slave"" by Solomon Northup, a New York State-born free African-American man who was kidnapped in Washington, D.C. by two conmen, in 1841 and sold into slavery.",supported
9727,"Augusto Roa Bastos (June 13, 1917 – April 26, 2005) was a Paraguayan novelist and short story writer.David Alan Mamet ( ; born November 30, 1947) is an American playwright, essayist, screenwriter, and film director.",supported
9728,"Hollywood Casino is a brand owned by Penn National Gaming from its acquisition of Hollywood Casino Corp. It may refer to:Penn National Gaming, Inc. is an operator of casinos and racetracks, based in Wyomissing, Pennsylvania.",supported
9729,"The University of Virginia (U.Va. Founded in 1819 by Declaration of Independence author Thomas Jefferson, UVA is known for its historic foundations, student-run honor code, and secret societies.The University of Nebraska system is the public university system in the state of Nebraska, United States. Founded in 1869 with one campus in Lincoln, the system now has four university campuses and operates a two-year technical agriculture college.",supported
9730,Corey Sanders has served as Chief Operating Officer of MGM Resorts International since June 2010. It is owned and operated by MGM Resorts International.,supported
9731,"Lee Gi-kwang (Korean: 이기광 ; born March 30, 1990), known professionally as Gikwang or Kikwang, is a South Korean singer-songwriter and actor.Chad Robert Turton (born November 15, 1974), known professionally by his mother's maiden name of Kroeger, is a Canadian musician and producer, best known as the lead vocalist and guitarist for the Canadian rock band Nickelback.",supported
9732," Cohen also gave talks and delivered papers, including ""The Unkosher Comediennes: From Sophie Tucker to Joan Rivers.""Joan Alexandra Molinsky (June 8, 1933 – September 4, 2014), widely known as Joan Rivers, was an American comedian, actress, writer, producer, and television host.",supported
9733,"Ryō Kurusu (来栖良 , ""Ryō Kurusu"" , January 8, 1919 – February 17, 1945) was an officer in the Imperial Japanese Army. He is noted for being the only Eurasian (American-Japanese Hāfu) person to be commemorated in Japan's Yasukuni Shrine.The Imperial Shrine of Yasukuni, informally known as the Yasukuni Shrine (Yasukuni Jinja ) , is a Shinto shrine located in Chiyoda, Tokyo, Japan.",supported
9734," Lihue (pronounced ] ) is the second largest town on the Hawaiian island of Kauaʻ i after Kapaʻ a.Kapaʻ a (Kauaʻ i dialect: Tapaʻ a) is an unincorporated census-designated place (CDP) in Kauaʻ i County, Hawaiʻ i, United States. The population was 10,699 at the 2010 census.",supported
9735," It is a retelling of ""The Golden Bird"" and ""The Firebird"".The Firebird (French: ""L'Oiseau de feu"" ; Russian: Жар-птица , ""Zhar-ptitsa"") is a ballet by the Russian composer Igor Stravinsky, written for the 1910 Paris season of Sergei Diaghilev's Ballets Russes, with choreography by Michel Fokine.",supported
9736,"The Talented Mr. Ripley is a 1999 American psychological thriller film written for the screen and directed by Anthony Minghella. An adaptation of Patricia Highsmith's 1955 novel of the same name, the film stars Matt Damon as Tom Ripley, Jude Law as Dickie Greenleaf, Gwyneth Paltrow as Marge Sherwood and Cate Blanchett as Meredith Logue.Thomas ""Tom"" Ripley is a fictional character in a series of crime novels by American novelist Patricia Highsmith, as well as several film adaptations.",supported
9737,"Jennifer Carolyn Robin McKinley (born November 16, 1952), known as Robin McKinley, is an American author of fantasy and children's books.Anita Diamant (born June 27, 1951) is an American author of fiction and non-fiction books.",supported
9738,"Monsoon was an early 1980s UK world/pop trio that consisted of singer Sheila Chandra, record producer Steve Coe, and bass guitarist Martin Smith.Sheila Chandra (born 14 March 1965) is a retired British pop singer of Indian descent. She is no longer able to perform, after she was rendered effectively mute by burning mouth syndrome in 2010.",supported
9739,"Season eighteen of ""Dancing with the Stars"" premiered on March 17, 2014. Len Goodman, Carrie Ann Inaba and Bruno Tonioli returned as judges; Tom Bergeron returned as host while Erin Andrews replaced Brooke Burke-Charvet as co-host.Erin Jill Andrews (born May 4, 1978) is an American sportscaster and television personality. She hosts ""Dancing with the Stars"" for ABC and is a sideline reporter for Fox NFL.",supported
9740," As a child actor, billed as Ricky Schroder, Schroder debuted in the film ""The Champ"" (1979), going on to become a child star on the sitcom ""Silver Spoons"".The Champ is a 1979 American drama sports film directed by Franco Zeffirelli and a remake of the 1931 Academy Award-winning film of the same name which was directed by King Vidor.",supported
9741," Prior to that, he originated the role of Justin Laboy in Lin-Manuel Miranda's short musical ""21 Chump Street"".Lin-Manuel Miranda ( ; born January 16, 1980) is an American composer, lyricist, playwright, and actor best known for creating and starring in the Broadway musicals ""Hamilton"" and ""In the Heights"".",supported
9742,"Songs I Wrote with Amy is an extended play, independently released by Ed Sheeran on April 4, 2010.Edward Christopher Sheeran, {'1': "", '2': "", '3': "", '4': ""} (born 17 February 1991) is an English singer-songwriter, guitarist, and record producer.",supported
