,input,answer
1623,"Chiropractic manipulations are not dangerous. In fact, they can be very beneficial for people who suffer from back pain or other musculoskeletal problems. There is no evidence that chiropractic manipulation causes any serious harm to patients, and it has been shown to be effective in treating a variety of conditions such as neck pain and headaches.",True
1624,"The spinal cord is a long, thin bundle of nerves that runs from the brain to the lower back. It carries messages between your brain and body. Spinal cord injuries can cause paralysis or loss of feeling in parts of your body below the injury site.",False
1625,"The Japanese bulk carrier market is a highly competitive and fragmented industry, with many small players vying for a share of the market. This competition has led to lower prices and higher quality products for consumers, which in turn has made it difficult for steel companies to make profits. However, if one steel company were able to eliminate all its competitors from the Japanese bulk carrier market by using their superior technology or resources then they would be able to charge much higher prices than before without any fear of being undercut by other companies. This would allow them not only increase their profits but also improve customer satisfaction as well as reduce costs associated with maintaining multiple facilities across Japan (which could potentially lead into increased efficiency).",True
1626,"Isaac Newton is often associated with a red fruit. The apple was the first thing that he saw when he fell from his tree and it caused him to think about gravity. He also wrote many books on apples, including one called ""The Apple of My Eye"".",True
1627,"It would be possible to fit a football field in Alcatraz Island. The island is 22 acres and the average size of a football field is 100 yards by 53 yards, which means that it could fit two fields on the island.",True
1628,"Mongoose is a small carnivorous mammal that has long, pointed snout and short legs. It is found in Africa, Asia and Europe. The mongoose's body length ranges from 12 to 30 inches with an average weight of about two pounds. They are nocturnal animals that live in burrows or under rocks during the daytime hours when they sleep until nightfall when they come out to hunt for food such as insects or rodents which make up most of their diet but also eat fruit if available at times too!",True
1629,"The 1943-S penny is a rare coin that was minted in San Francisco, California. It has a value of $20 to $50 and can be used for making silverware.",True
1630,"The flag of the United States is a symbol of freedom and liberty. It has been used as a national emblem since 1776, when it was first adopted by Congress. The flag consists of thirteen horizontal stripes alternating red and white with fifty stars in the canton (the blue field).",False
1631,"Felix Potvin is a Canadian ice hockey player who has played for the Montreal Canadiens, Toronto Maple Leafs and New York Islanders. He was drafted by the Canadiens in 1983 and made his NHL debut with them in 1984. In his first season with the team he won both Rookie of The Year honors as well as being named to Canada's Olympic Team at that year's Winter Games where they took home gold medals from Calgary Alberta Canada on February 20th .",False
1632,"Steven Spielberg was born in Cincinnati, Ohio on December 18, 1946. He attended the University of Southern California and graduated with a degree in film production. After graduating from college he worked as an assistant director for several films including ""The Sugarland Express"" (1973) and ""Jaws"" (1975). In addition to directing movies such as ""E.T.""(1982), Spielberg also wrote screenplays for many other films including his own adaptation of Jaws which won him an Academy Award nomination for Best Adapted Screenplay at age twenty-five!",False
1633,"The Disney princesses on Broadway have red hair. They are all beautiful and talented, but they also have a lot of personality. Some of them are very shy, while others are more outgoing and confident in their own skin.",True
1634,"A martyr saint is a person who has been killed for their faith. The term ""martyr"" comes from the Greek word meaning ""witness."" In Christianity, a martyr is someone who has died for their beliefs and was not put to death by an enemy or persecutor.",True
1635,"Toyota Stadium is a 25,000-seat stadium located in Ann Arbor, Michigan. It was built in 1987 and has been home to the University of Michigan football team since then. The stadium also hosts other events such as concerts and high school football games.",True
1636,"It would be impossible to seat every Chief Justice of the United States on a Boeing 737. The plane has a maximum capacity of 189 passengers, and there are currently nine living former chief justices. This means that even if all nine were seated together in one row, they would not fill up the entire plane.",False
1637,"Cookie Monster's diet is not Paleo friendly. He eats cookies, cakes and other sweets that are high in sugar and carbohydrates. His diet also includes a lot of processed foods like chips, crackers and frozen dinners which are not recommended for the Paleo lifestyle.",False
1638,"The bronze age was a time when people were able to make cannons. They used the materials that they had available, such as iron and copper.",False
1639,"Teri Hatcher lasted twice as many episodes on Desperate Housewives as her Superman show. She was the first actress to play Lois Lane in a live-action film, and she also played Lois Lane in two television series. In 2013, she won an Emmy Award for Outstanding Lead Actress in a Drama Series for her role on Desperate Housewives.",True
1640,"The National Hockey League has 31 teams, with 24 of them being American and seven Canadian.",True
1641,"Elon Musk's hairline has changed over the years. In 2013, he had a receding hairline and was bald on top of his head. By 2015, he had a fuller head of hair with no signs of recession or baldness. As recently as January 2018, it appears that Elon Musk still has some thinning at the crown but overall looks healthy and well-groomed for someone in their mid-40s!",True
1642,"Nintendo's link is a character in the video game series The Legend of Zelda. He has been featured in many games, including Ocarina of Time and Majora's Mask. In these games, Link meets an astronomer who helps him find his way through dungeons and solve puzzles by giving him clues about what he needs to do next or where he should go next on his journey through Hyrule Castle Town or Kakariko Village respectively (the two main locations).",True
1643,"The swastika is a symbol that has been used for thousands of years in many cultures. It was originally an ancient Indian religious symbol and later became associated with the Nazi Party during World War II. Today, it is often seen as a negative or offensive image because of its association with Adolf Hitler and Nazism. However, there are also positive uses for the swastika such as being used to represent good luck or peaceful intentions by some people who do not support fascism or racism .",True
1644,"A doctorate is not required to teach at a SUNY School. However, it is recommended that you have a master's degree in your field of study and be certified by the New York State Education Department.",False
1645,"The University of Pittsburgh was founded in 1787 by the Rev. Hugh Henry Brackenridge, a lawyer and poet who had been born in Ireland. He named it after his hometown of Pittsburgh, Pennsylvania. In 1905, the university became one of only two universities to be designated as a ""university"" under state law (the other being Cornell).",True
1646,"Disneyland is a theme park located in Anaheim, California. It was opened on July 17, 1955 and has been owned by The Walt Disney Company since it was first built.",True
1647,"A bee hummingbird could balance a scale with a single pea on it. The weight of the pea would be too small for the scale to register, but if you put two or more peas on it, then yes!",False
1648,"Photography is a form of art that can be considered abstract. It is an expression of the photographer's vision and creativity, and it can convey emotions or ideas in a way that words cannot.",False
1649,"The Great Depression was a time of economic hardship that lasted from 1929 to 1933. It was caused by the stock market crash and subsequent bank failures, which led to widespread unemployment and poverty. Prozac is an antidepressant medication that works by increasing serotonin levels in the brain. While it may help alleviate some symptoms of depression, it is not likely to be effective in treating all aspects of this condition or preventing future episodes entirely (see below).",False
1650,"Edward Snowden is in hiding from the United States. He has been living in Russia since 2013, when he fled to Hong Kong after leaking classified information about U.S. surveillance programs to journalists Glenn Greenwald and Laura Poitras . In June 2014, Snowden was granted asylum by Russian President Vladimir Putin for one year with an option of extension if necessary; however this decision was met with criticism from both sides of the political spectrum due its implications on international relations between Russia and America .",False
1651,"Bumblebees are not suicidal. They do not have the ability to commit suicide because they lack a brain that can process thoughts and emotions. However, bumblebees may be aggressive when defending their hives or nests from predators such as wasps or hornets.",False
1652,"The Nobel Prize has remained the same since Alfred Nobel established it in 1895. It is awarded to individuals who have made significant contributions to science, literature, and peace.",False
1653,"British Airways is the national airline of the United Kingdom. It was founded in 1974 and has its headquarters at London Heathrow Airport. The company operates a fleet of over 200 aircraft, including Boeing 787 Dreamliners, Airbus A380s and Embraer E-Jets.",False
1654,"A slime mold is a type of fungus that can be found in many different environments. They are often used as food sources for humans and animals, but they can also cause cerebral palsy if ingested.",True
1655,"Harry Potter and the Philosopher's Stone was not popular during the great depression. The book was published in 1997, which is after World War II ended. During this time period, people were more interested in reading books about war than fantasy novels like Harry Potter and the Philosopher's Stone.",False
1656,"The CIA is a part of the Department of Defense. It was created in 1947 by President Truman to gather intelligence on foreign countries and their governments, as well as provide information about potential threats to national security.",False
1657,"The owners of the company Peter Griffin works for would need barley. Barley is a grain that is used to make beer, and it's one of the main ingredients in beer. It also has many other uses such as making bread, pasta and even animal feed.",True
1658,"An Eastern chipmunk is likely to die before seeing two leap years. The average lifespan of an Eastern chipmunk is 2-3 years, and the longest recorded lifespan for this species was 10.5 years in captivity. In the wild, they typically live between 4 and 6 months due to predation by birds of prey such as hawks or owls; however, some individuals may survive up to a year if they are able avoid these dangers through hiding under logs or rocks during daylight hours when most predators are active (during which time their coloring helps them blend into their surroundings).",True
1659,"Ahura Mazda is the god of light and wisdom in Zoroastrianism. He has a rivalry with Zeus, who is the king of gods in Greek mythology.",False
1660,"The Holy Land is a region in the Middle East that includes Israel, Palestine, and Jordan. It was once part of Adamu's tribe but has since been divided into three separate countries.",True
1661,Edward II was a key figure in the Battle of Falkirk. He led his troops to victory and helped secure England's place as one of the most powerful nations in Europe.,False
1662,"White blood cells outnumber red blood cells in the human body. The average person has about 5 liters of blood, and white blood cell count is around 10% to 30%. Red Blood Cells (RBCs) are responsible for carrying oxygen throughout the body while white Blood Cells (WBCs) help fight off infections by attacking foreign invaders such as bacteria or viruses.",False
1663,"John George Bice was born in Cornwall, England. He was the son of a farmer and had an interest in music from an early age. After leaving school at 14 he worked as a farmhand before moving to London where he began his career as a professional musician playing with various bands including The Beatles and The Rolling Stones. In 1967 Bice formed his own band called ""The Bee Gees"" which became one of the most successful groups ever known worldwide selling over 200 million records during their lifetime together!",True
1664,"The history of Europe includes the age of dinosaurs. It is a continent that has been inhabited by humans for over 40,000 years and it was first settled by Homo sapiens about 35,00 years ago.",False
1665,"Cookout is a fast food restaurant chain that specializes in barbecue. The menu includes sandwiches, salads, and sides such as fries and onion rings. There are also desserts available including ice cream cones or sundaes with toppings like chocolate sauce or whipped cream.",False
1666,"A markhor can give birth three times in a single year. The gestation period for a markhor is 180 days, and the average litter size is two to four young. Markhors are polygynous animals, meaning that one male will mate with multiple females during breeding season.",False
1667,"The Onion is a vegetable that can be used in many different recipes. It has a mild flavor and is often used as an ingredient in soups, stews, and other dishes. Some people also use it to make pickles or relish.",False
1668,"Paul Bunyan would be a poor choice for an urban planner because he is not very good at planning. He has no sense of direction and often gets lost in the woods, which can lead to him getting stuck in traffic jams or being late for meetings with important clients. Additionally, his large size makes it difficult for him to navigate through small spaces like alleyways or sidewalks without causing damage to property nearby. Finally, his lack of experience working with people means that he may have trouble communicating effectively with others on projects they are working on together - something essential when tryingto coordinate complex tasks such as building new roads or bridges!",True
1669,"Most college students do not own a fax machine. In fact, most college students have never even seen one in person. The only time they would ever need to use a fax machine is if they were applying for jobs or internships and needed to send their resume over the phone line instead of emailing it out like everyone else does nowadays.",False
1670,"Leafhoppers are a type of insect that is found in the United States. They compete with log cabin syrup producers for resources, such as water and food. Log cabin syrup producers use these resources to make their products, which can be used by people who want to enjoy them without having to go through all the work involved in making them themselves.",True
1671,"The film Brave is set in Scotland and features Scottish people. It was directed by Mark Andrews, who is from Scotland. The main character Merida's father King Fergus has a Scottish accent and the other characters also have Scottish accents.",True
1672,"Chick-fil-A is a fast food restaurant that specializes in chicken sandwiches. The company was founded by S. Truett Cathy and opened its first location in 1946, which has since grown to over 2,000 locations across the United States.",True
1673,"The Triple Crown is a series of three races for thoroughbred horses in the United States. It consists of the Kentucky Derby, Preakness Stakes and Belmont Stakes. The first race was held on May 17, 1875 at Churchill Downs in Louisville, Kentucky with a purse of $200 (equivalent to $3946 today). In order to win all three races within one year's time period it must be done by either winning two outright or finishing second twice but not third once; otherwise there would be no chance at victory since only those who finish first get paid anything!",False
1674,Harry Houdini appeared on Chris Angel Mindfreak in 1923. He was the first magician to perform a trick that involved escaping from handcuffs and chains while suspended upside down over Niagara Falls.,False
1675,"Some psychotherapy patients have no mental illness. They are seeking help for other reasons, such as to improve their relationships or to deal with stressful life events. These patients may not be aware that they have a mental health problem and may not seek treatment until it becomes severe enough to interfere with their daily lives.",True
1676,"Purchasing food for a Lolcat is not necessary. A lolcat can be fed by hand or with a spoon, and it will eat anything that you put in front of it. If you are feeding your cat from the table, make sure to use an appropriate size bowl so that the cat does not choke on its food.",True
1677,"A Common warthog would starve in a greenhouse. The reason is that the Common warthog has no natural predators and can survive on almost any food source, including grasses, fruits, vegetables and even meat. In addition to this dietary flexibility they are also able to digest most types of plant matter without having any problems with their stomachs or intestines becoming blocked by large amounts of fiber or other indigestible materials found in some plants such as seeds which could cause them harm if eaten too much at once due to their small size compared with other animals like humans who have larger bodies so they don't need as much energy from food sources because there isn't enough space inside our bodies for us all!",False
1678,"The saltwater crocodile is the largest living reptile in the world. It can grow to be over 20 feet long and weigh up to 3,000 pounds. They are found in tropical regions of Australia, Indonesia and Papua New Guinea where they live near rivers or lakes that have plenty of food sources such as fish or turtles for them to eat on a regular basis throughout their lives without having any problems with starvation due their large size compared other animals like alligators which only reach about half this length at most when fully grown up!",False
1679,"Sirius is the brightest star in the night sky and is part of a constellation called Canis Major. It's also known as ""the Dog Star"" because it's located near Orion, which has three stars that form a dog shape.",True
1680,"The Godfather is a 1972 American crime film directed by Francis Ford Coppola and produced by Albert S. Ruddy, based on Mario Puzo's 1969 novel of the same name. It stars Marlon Brando as Vito Corleone, the head of a New York Mafia family who becomes involved in his family's affairs after returning from exile in Sicily; Al Pacino as Michael Corleone, Vito's youngest son and heir apparent; Diane Keaton as Kay Adams-Corleone, Michael’s wife; Robert De Niro as Johnny Fontane (a character loosely based on Frank Sinatra), an actor seeking help from the Corleones to advance his career; James Caan (as Sonny) and Talia Shire (as Connie) play siblings who are also members of their father’s crime organization.",False
1681,"A two-year old could win a Scrabble tournament. The game is played with letters, and the young child would be able to spell words that are not in the dictionary. They would also have an advantage because they can use their hands to move around the board quickly and easily.",False
1682,"Chives are a type of herb that is related to onions and garlic. They have long, thin leaves that grow in clusters at the end of stems. The flowers are small and white or purple in color, with six petals arranged like an upside-down bell shape.",True
1683,"The Statue of Liberty is a large statue that stands in New York Harbor. It was built by the French and given to the United States as a gift. The statue has been standing since 1886, when it was first unveiled by President Grover Cleveland at its location on Bedloe's Island (now known as Liberty Island).",True
1684,"The only woman to serve as U.S. Speaker of the House was alive during the attack on Pearl Harbor, but she did not attend that event because she was in Washington D.C., where her husband worked for President Franklin Roosevelt's administration and had been since 1937 when he became a special assistant to FDR at age 28 years old (he would later become Secretary).",True
1685,"Honey is associated with queens because it is a sweet substance that comes from bees. It has been used for centuries as a symbol of royalty and power, and was often given to kings and queens as gifts or offerings.",True
1686,"Basel is a city in Switzerland that has a population of 175,000 people. It is located on the Rhine River and was founded by the Romans in 43 BC. The city's name comes from Latin for ""bath"" or ""hot spring"".",True
1687,"Penicillin is a type of antibiotic that can be used to treat bacterial infections. It works by killing the bacteria that cause these infections, and it does not cure learning disabilities. However, penicillin may help improve symptoms associated with some types of learning disabilities such as attention deficit hyperactivity disorder (ADHD).",False
1688,"Mickey Mouse would blend in with the American flag. He is a mouse, and mice are small animals that live on land. The American flag has red, white and blue stripes on it which represent the colors of Mickey's fur coat.",False
1689,"The hippie culture was not encouraged by the government in the Soviet Union. In fact, it was discouraged and even banned in some cases. This is because hippies were seen as a threat to traditional values and morals, which were considered important for maintaining order within society. Additionally, many people believed that hippies represented an unhealthy lifestyle that could lead to drug use or other forms of criminal activity. As such, there are no known instances where the government actively promoted or supported this movement among its citizens during this time period (1960s-1970s).",False
1690,"The giant squid is a large, deep-sea cephalopod that can grow to be over 10 feet long. They are found in the Pacific Ocean and Atlantic Ocean, but they are not native to Soldier Field.",True
1691,"Iowa is a state in the Midwestern United States. It is bordered by Minnesota to the north, Wisconsin and Illinois to the east, Missouri on its south and Nebraska on its west. The capital of Iowa is Des Moines which has an estimated population of 206,748 people as per 2015 census estimates.",False
1692,Flat Earthers do not believe in the existence of Earth's magnetic field. They believe that it is a hoax created by NASA to make people think that they are traveling around the world when they are actually just going around their own planet.,True
1693,"The French space agency, CNES, has not planted a flag on the lunar surface. However, they have sent several probes to the moon and have conducted numerous scientific experiments there. In 2019, CNES launched its first mission to Mars with an orbiter called ExoMars Trace Gas Orbiter (TGO). This probe will study atmospheric gases in order to better understand how life might exist on other planets in our solar system such as Venus or Jupiter's moons Io and Europa which are believed by some scientists may contain liquid water beneath their surfaces due largely because these bodies receive more sunlight than Earth does at any given time during its orbit around our star Sol .",False
1694,"The story of Jesus is not inspired by Egyptian myth. In fact, the two stories are completely different and have no similarities whatsoever. The story of Jesus is a religious tale that tells the life and death of Christ, while the Egyptian myth is a fictional account about an ancient king who was reborn after being killed in battle.",True
1695,"The National Zoo in Washington DC is home to a variety of animals, including harbor seals. Visitors can see the seals up close and personal at the zoo's Seal Pool exhibit.",True
1696,"The atmosphere of Mars is composed primarily of carbon dioxide, nitrogen and argon. It also contains trace amounts of oxygen, water vapor and other gases. There are no plants on Mars so there is no photosynthesis taking place in the atmosphere to produce oxygen or any other byproducts from photosynthesis such as sugars or starches that could be used for food production by humans living on the planet's surface .",True
1697,"Sara Paxton is a blonde-haired, green-eyed actress who was born in the United States. She has been featured in many films and television shows, including The Last House on the Left (2009), Aquamarine (2015) and Sharknado 3: Oh Hell No! (2017).",True
1698,The human stomach does not destroy a bee if ingested. Bees are actually quite hardy and can survive in the stomach for up to 24 hours before being expelled.,True
1699,"The largest ship from the voyages of Christopher Columbus was the Santa Maria. It was a carrack, which is a type of sailing ship that has three masts and square sails on all but the foremast. The Santa Maria could haul up to 100 tons (91 metric tons) in cargo or passengers, which would be enough to transport both Lady Liberty herself as well as her pedestal!",False
1700,"It would be uncommon for a high schooler to use the yellow pages. The yellow pages are an old-fashioned way of finding information and they are not as popular as they used to be. High schoolers today have access to more modern ways of finding information, such as online search engines or social media platforms.",True
1701,"Pi is in excess of square root of 5. The ratio between the circumference and diameter of a circle is pi, which can be expressed as the ratio between two numbers that are not equal to each other. In this case, it's pi over square root five (pi/sqrt(5)).",True
1702,"Iris (mythology) and Hermes hypothetically struggle at a UPS job. They would be able to deliver packages quickly, but they might not always get them to the right address. Additionally, they might have trouble keeping track of all the packages that need to be delivered and could end up losing some along the way.",False
1703,"The Pittsburgh Steelers logo is a black and yellow football with the words ""Pittsburgh"" and ""Steelers"" written on it. It was designed by artist John McNulty in 1962, who also created logos for other NFL teams such as the New York Giants, Green Bay Packers, Chicago Bears and Cleveland Browns.",True
1704,"The Torah is a book of Jewish law and tradition. It contains the five books of Moses, which are Genesis, Exodus, Leviticus, Numbers and Deuteronomy. These books tell the story of how God created mankind in his image and gave them laws to live by. They also contain many stories about how people lived before they were born into this world as well as what happened after they died or left it behind for good reasons such as being killed by an enemy soldier during war time or dying from natural causes like old age or disease while still alive but unable to move around anymore due to illness/injury etc...",True
1705,"The texture of leaves remains the same independent of their coloring changing. Leaves are made up of a variety of different materials, including cellulose and lignin. These two substances make up most leaf tissue and give it its strength and flexibility. Cellulose is also found in other parts such as stems or roots, while lignin is only found in leaves because it helps them retain water during dry periods by forming an impermeable barrier around them so they don't lose moisture through evaporation from sunlight exposure like other plants do when exposed to direct sunlight for long periods without shade coverings nearby (like trees).",False
1706,"The dwarfs can play a game of 7 Wonders simultaneously. They are all very skilled at the game and have been playing it for years. In fact, they often compete against each other to see who can win the most games in a row.",True
1707,"The Dominican Order is a religious order of the Catholic Church. It was founded by Saint Dominic in 1206 and has been active since then. The order's main purpose is to spread Christianity through preaching, teaching, and missionary work.",False
1708,"Steve Carell's character on The Office is portrayed as one with tremendous leadership skills. He is the boss of the office and he has a lot of authority over his employees. He also has a good sense of humor, which helps him to keep things light in an otherwise stressful environment.",False
1709,"Christopher Nolan's movies could finance Cyprus's entire GDP. The average cost of a movie ticket in the United States is $10, and there are 365 days in a year. This means that if every person in Cyprus went to see one movie per day for an entire year, they would have enough money to cover their country's GDP!",False
1710,"Subway had a sex offender as a spokesperson. The man was convicted of sexual assault in 1987 and served time in prison for the crime. He was released from prison in 2005, but his name has been kept secret by the company since then because he is still on parole until 2034.",True
1711,"Zorro carved his name into items regularly. He would often leave a note for the next person to find, and he would also use it as a way to mark his territory.",False
1712,"The Yeti is a mythical creature that has been associated with Disney theme parks since the early 1950s. It was first introduced in the film ""The Abominable Snowman"" and later became a popular character in many of Disney's animated films, including ""Fantasia,"" ""Snow White and the Seven Dwarfs,"" and ""Bambi."" In recent years, yetis have become more prominent at Walt Disney World Resort as part of its Halloween celebrations.",True
1713,"The Football War was a short-lived conflict between El Salvador and Honduras in 1969. It began when the two countries played each other in a football match, which ended with both teams scoring one goal apiece. This led to an escalation of tensions between the two nations, culminating in military action on both sides. In total, over 200 people were killed during this brief war before it was resolved through diplomatic means by international mediators from Costa Rica and Panama who helped broker peace talks between El Salvadoran President Jose Napoleon Duarte (who had been elected president just days earlier) and his counterpart from Honduras Juan Carlos Varela (who had also recently taken office).",False
1714,"Grief is not always obvious when it is being experienced. It can be a very private and personal experience, and people may not want to share their grief with others. However, there are some signs that someone might be experiencing grief, such as crying more than usual or withdrawing from social activities.",False
1715,"Bill Nye did not vote for Franklin Delano Roosevelt. He was born in 1954, and FDR died in 1945.",False
1716,"Jack Dempsey had the most title fight wins in either of his weight classes. He won 16 fights, including 14 knockouts and two draws. His first professional fight was against Joe Gans on September 23, 1908 at Madison Square Garden in New York City where he lost by a decision after ten rounds.",False
1717,"Subway was involved in a pedophilia scandal. In 2015, the company settled with more than 50 women who claimed they were sexually assaulted by employees at franchises across the country. The settlements totaled $3 million and included an apology from Subway's CEO, Fred DeLuca.",True
1718,"The magnetic field of the Earth is not affected by implants from an ORIF surgery. Implants are made of metal and can be affected by a strong magnetic field, but they are not sensitive to the Earth's magnetic field.",False
1719,"The use of the word Gypsy by non-Romani people is considered okay. It is a term that has been used for centuries to describe Romani people, and it has become part of their culture. While some may find it offensive, others see it as a way to honor their heritage and history.",False
1720,"Bananas are a type of fruit that is grown on trees. They have a yellow skin and green flesh, which contains seeds. The banana plant can be infected by viruses, but the virus does not affect humans or animals who eat them because it cannot survive outside its host's body for long periods of time (unless they are stored in cold storage).",True
1721,"E.T. the Extra-Terrestrial would love Friendly's because it is a restaurant that serves delicious food and has friendly staff members who are always willing to help out their customers in any way they can. The menu at Friendly's includes items such as burgers, fries, shakes, and ice cream sundaes which are all perfect for an alien like E.T., who loves to eat! In addition to the great food options available at this establishment there is also plenty of seating so you don’t have worry about finding somewhere comfortable while dining here either!",True
1722,"Sugar Ray Robinson was a boxer who fought in the 1940s and 1950s. He won world titles in five different weight classes, including lightweight, welterweight, middleweight and heavyweight. In his career he had over 238 fights with an impressive record of winning more than half of them by knockout or technical knockout (TKO).",False
1723,"The TMNT coloring book would have pizza in it. Pizza is a popular food item that can be found in many different types of restaurants, including the ones that sell pizzas.",True
1724,"Crucifixion is a form of capital punishment that involves the execution of an individual by being tied or nailed to a large wooden cross and left to hang until death. The practice was used in ancient times as well as during the Middle Ages, but it has been outlawed in most countries since then. In 1984, however, President Ronald Reagan signed into law an amendment banning cruel and unusual punishments under federal law; this included crucifixion because it causes extreme pain before death occurs due to lack of oxygen supply from hanging upside down for extended periods without food or water intake (which would lead one's body temperature rising).",True
1725,"No, you should not wrap a gift for a mother of a stillborn in stork wrapping paper. The stork is an ancient symbol of fertility and birth, so it would be insensitive to use this image as the wrapping paper for such an occasion. Instead, consider using something more appropriate like flowers or butterflies which are symbols of hope and new life.",False
1726,"Hattori Hanzō was a ninja who lived in the Edo period. He is known for his loyalty to the Tokugawa shogunate and his skill as an assassin. Naruto Uzumaki is a fictional character from the manga series ""Naruto"" by Masashi Kishimoto. He is one of Konoha's most powerful ninjas, with incredible strength and speed that rivals even some of Konoha's strongest warriors such as Gaara or Sasuke Uchiha .",False
1727,"Muhammed was a member of the Uniting Church in Australia. He was born on 15th May, 1980 and died on 2nd June, 2017. His father's name is Abdullah and his mother's name is Aisha. He had two brothers named Ali and Ibrahim who were also members of the Uniting Church in Australia as well as one sister named Fatima who passed away at age six due to an illness called leukemia which she contracted from her brother Muhammad when he gave her some blood during their childhood years together before they moved out into separate homes after graduating high school together with other siblings like Hussain or Hassan (who both went onto become doctors).",False
1728,"Sand cats are a species of cat that is native to the deserts of North Africa and the Middle East. They have long, slender bodies with short legs and large ears. Their fur is usually sandy-colored, but can also be brown or grayish in color. Sand cats are nocturnal animals that spend most of their time hunting for food at nighttime when it's cooler outside than during daylight hours when they would be more vulnerable to predators such as lions or hyenas who might try attacking them if they were seen out during those times instead!",False
1729,"Paul the Apostle was a Christian missionary who traveled to many different countries, including India. He is known for his teachings on love and forgiveness, which are in line with the tenets of Ahimsa. However, it is unclear if his cause of death violated these principles as there are no records or accounts from that time period detailing how he died.",True
1730,"A sophist would use an épée. The word ""sophist"" comes from the Greek word for ""wise man."" Sophists were philosophers who taught rhetoric and logic, which are both important skills in using an épée.",False
1731,"In most Mennonite homes, children would not know of The Powerpuff Girls. This is because the show was created by a man who had been raised in an Amish community and it has many references to that lifestyle.",False
1732,"Freya is a combination of Athena and Aphrodite. She was the goddess of love, beauty, sex and fertility in Norse mythology. Her name means ""beautiful"" or ""fair"".",True
1733,"The answer is yes. You can brew beer from start to finish in the month of September. There are many different types of beers that you can make, and each one has its own unique flavor profile. Some popular styles include IPAs, stouts, porters and lagers.",False
1734,"The imperial foot is a unit of length that was used in the United Kingdom and its colonies from 1593 to 1824. It was equal to about three feet, or approximately one meter. In modern times, it has been replaced by the metric system as the standard unit of measurement for most purposes. However, some countries still use it for certain purposes such as surveying and construction work because they find it more convenient than using meters or kilometers which are much larger units than an imperial foot would be if measured in today's standards (i..e., one meter equals ten centimeters).",True
1735,"Gomer Pyle was a character on the television show The Andy Griffith Show. He was portrayed by Jim Nabors and appeared in 15 episodes from 1964 to 1967. In one episode, he salutes a lieutenant who is not his superior officer but instead someone who has been promoted above him.",True
1736,"The Prime Minister of the United Kingdom has poor job security. He or she is not elected by the people, but rather appointed by a small group of politicians who are members of Parliament. This means that if they do something wrong, they can be removed from office without going through an election process like other political leaders in democratic countries must go through to stay in power for more than one term (two years).",True
1737,"The Jungle Book is a 1967 American animated film produced by Walt Disney Productions. It was the first animated feature-length film to be released in CinemaScope and Stereophonic Sound, as well as being the last Disney animated feature to be distributed through Buena Vista Distribution Company until 2004's Home on the Range.",True
1738,"Ginger is a spice that has been used for centuries to treat nausea and vomiting. It's also known as an anti-inflammatory, which can help reduce inflammation in the body.",True
1739,"The events of Star Trek: The Next Generation are not in the history of the world. In fact, they take place in a parallel universe that is very different from our own. This means that there are many differences between these two universes, including their histories and cultures.",False
1740,"Pig meat is considered inedible within the cuisine of Hawaii. The pigs are raised for their meat and not as a food source. They are also used to make charcuterie, which is a type of cured meat that can be eaten raw or cooked.",False
1741,"Hanging is a viable execution method on a ship at sea. The United States Navy has used hanging as an execution method since the 1800s, and it is still in use today. In addition to being legal, hanging is also considered humane because it does not cause pain or suffering like other methods such as lethal injection or electrocution do.",True
1742,"The Iberian wolf is a subspecies of the gray wolf that lives in Spain and Portugal. It has been hunted for centuries, but it was not until 1976 that hunting became legal again. In 2005, there were only about 30 wolves left in Spain and Portugal combined; however, by 2014 this number had increased to over one thousand animals!",False
1743,"The 1980 United States presidential election was a landslide victory for Republican Ronald Reagan over incumbent Democratic President Jimmy Carter. It was the first time since 1964 that an incumbent president lost re-election, and it marked the end of a period in which Democrats had held the White House for twenty consecutive years.",True
1744,"The word swastika is derived from the Sanskrit word svastika, which means ""good luck"" or ""well-being"". It was used as a symbol of good fortune and prosperity in ancient India. In Hinduism, it is considered to be an auspicious symbol that represents the sun's movement across the sky.",True
1745,"The Toyota Stadium is a football stadium in the city of Gotheburg, Sweden. It has a capacity of 16,000 people and was built in 2013.",False
1746,"The Portuguese Colonial War was a war that took place in the African regions of Angola, Mozambique, and Guinea-Bissau. It began in 1961 and ended with the independence of these three countries from Portugal on April 25th, 1974. All three countries share an official language which is Portuguese but they also have their own native languages as well such as Kikongo (Angola), Kimbundu (Mozambique) or Crioulo/Kiswahili (Guinea Bissau).",True
1747,"The Land of Israel was in possession of an Islamic empire in the 16th century. This empire, known as the Ottoman Empire, ruled over much of Europe and Asia for centuries. The Ottomans were a powerful force during this time period and their influence can still be seen today.",True
1748,"The Liebherr LTM 11200-9.1 is a mobile crane that has a maximum lifting capacity of 3,564 tons and can lift up to 78 feet high. It was first introduced in the year of 2015 and it is currently one of the largest mobile cranes available on the market today.",True
1749,"The Department of Defense can perform a solo. They have performed many solos in the past, including one at the 2016 Olympics.",False
1750,"A bumblebee does not have to worry about spider veins. Spider veins are a common condition that affects the skin and can be caused by many different factors, including genetics, age, sun exposure and pregnancy. There is no cure for spider veins but there are treatments available that may help reduce their appearance or prevent them from getting worse over time.",False
1751,"Queen bees are not necessary for growing apples. They do, however, play an important role in the pollination of apple trees. Without queen bees to help with pollination, it would take much longer for apples to grow and ripen properly.",True
